employee_id,first_name,last_name,start_date,exit_date,title,supervisor,ad_email,business_unit,employee_status,employee_type,pay_zone,employee_classification_type,termination_type,termination_description,department_type,division,date_of_birth,state,job_function_description,gender_code,location_code,race_desc,marital_desc,performance_score,current_employee_rating,active_flag,non_active_flag,termination_flag,voluntary_termination_flag,involuntary_termination_flag,employee_status_group,tenure_days,tenure_years,application_date,education_level,years_of_experience,desired_salary,recruitment_job_title,recruitment_status,survey_date,engagement_score,satisfaction_score,work_life_balance_score,engagement_segment,training_date,training_program_name,training_type,training_outcome,training_location,trainer,training_duration_days,training_cost,training_timing,early_attrition_6m_flag,early_attrition_12m_flag
3477,Sonny,Horne,2019-04-07,,Area Sales Manager,Nancy Johnson,sonny.horne@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Aerial,1969-12-03,KY,Laborer,Female,16058,Asian,Widowed,Needs Improvement,2,1,0,0,0,0,Active,2648,7.25,2023-07-30,PhD,7,47880.21,Armed forces training and education officer,Rejected,2022-12-05,1,2,1,Low Engagement,2022-11-07,Leadership Development,External,Failed,New Cynthia,Kristin Terry,5,429.48,After Start Date,0,0
3478,Thomas,Chandler,2018-09-17,2019-01-09,Area Sales Manager,Richard Hodges,thomas.chandler@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Read family dark scene scene guess.,Sales,Wireline Construction,1957-10-10,KY,Groundman,Female,45149,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,114,0.31,2023-06-12,PhD,13,73632.57,Aeronautical engineer,Rejected,2022-11-29,3,4,1,Medium Engagement,2022-10-05,Technical Skills,External,Incomplete,Port Matthew,Daniel Solomon,1,526.74,After Start Date,0,0
3479,Sarai,Stone,2022-08-02,2023-04-02,Area Sales Manager,Madison Wilson,sarai.stone@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Involuntary,Somebody great could yet.,Sales,Project Management - Con,1962-05-17,TX,Technician,Female,96336,Hispanic,Widowed,Fully Meets,2,1,0,0,0,0,Active,243,0.67,2023-07-10,Master's Degree,2,56923.43,Community pharmacist,In Review,2022-11-03,4,4,4,High Engagement,2023-01-18,Communication Skills,Internal,Passed,Stephanieburgh,Michael Dixon,3,443.45,After Start Date,0,0
3480,Jerimiah,Harmon,2022-09-08,2022-10-16,Area Sales Manager,Eric King,jerimiah.harmon@bilearner.com,PL,Future Start,Full-Time,Zone C,Temporary,Retirement,View vote contain within fight cup party war.,Sales,Catv,1946-08-09,TX,Supervisor,Female,75671,Black,Widowed,Fully Meets,1,0,1,0,0,0,Other Non-Active,38,0.1,2023-08-03,Bachelor's Degree,20,93530.29,Senior tax professional/tax inspector,Rejected,2023-07-25,1,5,3,Low Engagement,2023-03-02,Leadership Development,External,Failed,North Amyfurt,Robert Hill,1,887.15,After Start Date,0,0
3481,Leland,Allen,2019-03-07,2021-05-31,Area Sales Manager,Brandon Harris,leland.allen@bilearner.com,BPC,Future Start,Full-Time,Zone C,Part-Time,Voluntary,Buy house certain wrong research chair.,Sales,Wireline Construction,1965-12-11,TX,Splicer,Male,61149,Other,Widowed,Fully Meets,4,0,1,0,0,0,Other Non-Active,816,2.23,2023-06-30,Master's Degree,4,95465.38,Information officer,Rejected,2023-03-02,5,2,4,High Engagement,2023-05-29,Technical Skills,External,Incomplete,East Charleston,Glenda Ryan,5,758.95,After Start Date,0,0
3482,Cristal,Bolton,2019-10-29,2021-02-07,Area Sales Manager,Matthew Flores,cristal.bolton@bilearner.com,CCDR,Future Start,Full-Time,Zone A,Temporary,Resignation,Miss onto none our discussion year.,Sales,Catv,1990-02-11,TX,Lineman,Male,57302,Asian,Divorced,Needs Improvement,2,0,1,0,0,0,Other Non-Active,467,1.28,2023-06-02,Master's Degree,11,81681.46,Adult guidance worker,Rejected,2022-10-22,4,5,5,High Engagement,2023-03-03,Technical Skills,Internal,Failed,Saraland,Jennifer Brown,1,627.11,After Start Date,0,0
3483,Jaslene,Harding,2021-09-26,,Area Sales Manager,Krystal Hamilton,jaslene.harding@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Unk,,Sales,Project Management - Con,1964-06-19,CO,Coordinator,Male,42605,Asian,Widowed,Fully Meets,1,1,0,0,0,0,Active,1745,4.78,2023-07-05,Master's Degree,11,56008.28,"Teacher, English as a foreign language",Rejected,2022-10-23,1,4,5,Low Engagement,2022-08-10,Project Management,External,Passed,Manuelfort,Cody Adams,4,111.96,After Start Date,0,0
3484,Albert,Gonzalez,2018-08-29,,Area Sales Manager,Amber Hernandez,albert.gonzalez@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Sales,General - Con,1995-07-18,CO,Model Assistant,Male,64036,Other,Single,Fully Meets,4,1,0,0,0,0,Active,2869,7.85,2023-05-31,Master's Degree,16,69630.74,"Engineer, technical sales",Rejected,2022-09-16,1,2,4,Low Engagement,2023-06-27,Project Management,External,Passed,Johnsonport,Justin Barton,1,795.7,After Start Date,0,0
3485,Jaiden,Johnson,2021-10-26,,Area Sales Manager,Patricia Smith,jaiden.johnson@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unk,,Sales,Field Operations,1994-08-22,CO,Laborer,Male,23173,White,Widowed,Fully Meets,5,1,0,0,0,0,Active,1715,4.7,2023-08-02,High School,11,43727.86,"Scientist, forensic",Applied,2023-05-07,2,1,3,Low Engagement,2022-08-07,Customer Service,Internal,Passed,Port Bradley,Michael Chase,2,796.45,After Start Date,0,0
3486,Brendon,Mcconnell,2022-10-31,2023-06-08,Area Sales Manager,Victoria Krause,brendon.mcconnell@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Nature finish modern push former American.,Sales,Fielders,1990-11-14,IN,Engineer,Male,19665,Other,Widowed,Fully Meets,4,1,0,0,0,0,Active,220,0.6,2023-07-31,PhD,12,47512.26,"Scientist, forensic",Rejected,2022-08-27,3,1,1,Medium Engagement,2023-07-23,Project Management,Internal,Completed,Lake Angelafort,Daniel Jones,5,812.59,After Start Date,0,0
3487,Kimora,Parsons,2023-03-15,,Area Sales Manager,Jesse Hunt,kimora.parsons@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unk,,Sales,General - Sga,1994-02-01,KY,Administrator,Female,41161,Other,Divorced,Fully Meets,4,1,0,0,0,0,Active,1210,3.31,2023-06-10,High School,11,95822.43,Accounting technician,Interviewing,2022-09-23,5,4,1,High Engagement,2023-07-17,Project Management,External,Completed,Lake Lindsayton,Duane Trevino,5,132.97,After Start Date,0,0
3488,Willie,Patterson,2022-09-09,,Area Sales Manager,Shane Jones,willie.patterson@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Unk,,Sales,Wireline Construction,1997-11-12,KY,Lineman,Female,52499,Asian,Single,Fully Meets,2,1,0,0,0,0,Active,1397,3.82,2023-07-25,High School,20,92395.37,Arboriculturist,Rejected,2023-03-11,1,5,1,Low Engagement,2022-09-20,Communication Skills,Internal,Completed,West Cynthia,Terrence Hopkins,1,308.19,After Start Date,0,0
3489,Devyn,Powers,2022-03-04,,Area Sales Manager,Jessica Murphy,devyn.powers@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Field Operations,1953-05-02,TX,Laborer,Female,25634,Black,Divorced,Fully Meets,2,1,0,0,0,0,Active,1586,4.34,2023-05-16,Bachelor's Degree,0,77973.23,Administrator,In Review,2022-12-03,2,4,5,Low Engagement,2023-07-02,Project Management,Internal,Passed,Isabelchester,Brittany Savage,1,131.41,After Start Date,0,0
3490,Weston,Preston,2019-02-11,,Area Sales Manager,Crystal Wallace,weston.preston@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,General - Sga,1991-07-10,TX,Director,Female,37965,Hispanic,Divorced,Fully Meets,2,1,0,0,0,0,Active,2703,7.4,2023-07-06,PhD,17,87196.4,Jewellery designer,Applied,2022-10-12,5,3,2,High Engagement,2023-07-19,Technical Skills,Internal,Failed,Lake Robertberg,Samantha Williams,3,389.59,After Start Date,0,0
3491,Lennon,Buchanan,2021-01-26,,Area Sales Manager,Tina Nelson,lennon.buchanan@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,Sales,Field Operations,1973-06-02,TX,Driver,Male,39504,White,Widowed,Fully Meets,5,1,0,0,0,0,Active,1988,5.44,2023-05-19,Master's Degree,0,41585.2,Chief Financial Officer,Interviewing,2022-09-10,3,4,5,Medium Engagement,2023-07-14,Project Management,Internal,Incomplete,Petersville,Stephen Blair,3,442.56,After Start Date,0,0
3492,Vicente,Merritt,2019-11-26,,Area Sales Manager,Ashley Smith,vicente.merritt@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,General - Con,1993-01-08,CO,Clerk,Male,31676,Asian,Married,Fully Meets,1,1,0,0,0,0,Active,2415,6.61,2023-07-07,High School,11,94849.36,"Education officer, environmental",Offered,2023-01-13,1,5,5,Low Engagement,2022-09-06,Project Management,Internal,Incomplete,Christinahaven,Amanda Greene,3,327.66,After Start Date,0,0
3493,Hugo,Clay,2019-07-15,,Area Sales Manager,Eric Taylor,hugo.clay@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,1984-04-17,CO,Project Manager,Male,28784,Asian,Widowed,Fully Meets,5,1,0,0,0,0,Active,2549,6.98,2023-06-07,Bachelor's Degree,6,89546.16,Recruitment consultant,In Review,2023-04-02,3,1,5,Medium Engagement,2023-02-19,Project Management,Internal,Completed,Joelmouth,Cathy Fleming,3,400.95,After Start Date,0,0
3494,Cohen,Raymond,2020-06-18,,Area Sales Manager,Jacob Snyder,cohen.raymond@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,,Sales,General - Con,1994-02-08,CO,Technician,Male,90983,Black,Single,Fully Meets,4,1,0,0,0,0,Active,2210,6.05,2023-08-03,Master's Degree,16,40352.39,Chiropodist,Offered,2022-12-15,1,2,1,Low Engagement,2023-02-11,Technical Skills,Internal,Completed,Victoriahaven,James Perez,2,910.45,After Start Date,0,0
3495,Tia,Ellis,2023-06-22,2023-07-22,Area Sales Manager,Daniel Cabrera,tia.ellis@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Retirement,Night company image able suggest.,Sales,Wireline Construction,1993-01-27,IN,Laborer,Male,1115,Other,Married,Fully Meets,4,1,0,0,0,0,Active,30,0.08,2023-06-10,PhD,13,84789.02,"Engineer, energy",Rejected,2022-09-08,4,3,5,High Engagement,2022-12-21,Customer Service,External,Passed,Port Andrew,Christian Higgins,1,701.55,Before Start Date,0,0
3496,Aspen,Bentley,2021-12-02,,Area Sales Manager,Barbara Garcia,aspen.bentley@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unk,,Sales,General - Sga,1964-09-19,CA,Administrator,Male,72233,Other,Widowed,Fully Meets,5,1,0,0,0,0,Active,1678,4.59,2023-07-15,PhD,6,53632.93,Forest/woodland manager,Applied,2022-12-26,1,3,2,Low Engagement,2023-02-16,Project Management,Internal,Incomplete,Port Ashleybury,Monica Keller,1,806.87,After Start Date,0,0
3497,Graham,Rodriguez,2021-12-08,,Area Sales Manager,Kendra Murray,graham.rodriguez@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Project Management - Con,1981-02-18,OR,Lineman,Female,58210,Hispanic,Widowed,Fully Meets,1,1,0,0,0,0,Active,1672,4.58,2023-06-29,Master's Degree,15,56838.87,Financial trader,In Review,2022-09-18,2,3,4,Low Engagement,2023-03-11,Communication Skills,Internal,Completed,Kelseyborough,Sydney Johnson,2,184.21,After Start Date,0,0
3498,Joel,Mcmillan,2023-04-26,2023-06-22,Area Sales Manager,Peter Harvey,joel.mcmillan@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Voluntary,About allow article. For gas player magazine.,Sales,General - Sga,1998-10-17,KY,Laborer,Female,36087,White,Widowed,Fully Meets,2,1,0,0,0,0,Active,57,0.16,2023-05-28,Master's Degree,16,54772.75,Dance movement psychotherapist,Interviewing,2023-06-19,3,3,4,Medium Engagement,2023-05-30,Project Management,External,Failed,Yorkport,Amy Clark,1,208.43,After Start Date,0,0
3499,Maci,Frost,2018-09-25,2021-12-20,Area Sales Manager,Patrick Daniel,maci.frost@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Seem hand dog. Us six beyond place fund well.,Sales,Field Operations,1971-01-16,KY,Technician,Female,61457,Asian,Widowed,Fully Meets,5,1,0,0,0,0,Active,1182,3.24,2023-08-05,High School,3,71333.1,Lexicographer,Applied,2023-07-21,5,3,5,High Engagement,2023-01-30,Technical Skills,Internal,Incomplete,East Bradley,Angela Lee,2,762.45,After Start Date,0,0
3500,Nevaeh,Lucas,2018-11-20,2020-06-21,Area Sales Manager,Bryan Douglas,nevaeh.lucas@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Voluntary,Game hour boy not write somebody owner.,Sales,Shop (Fleet),2000-02-25,TX,Mechanic,Female,80424,White,Divorced,Fully Meets,1,1,0,0,0,0,Active,579,1.59,2023-06-10,PhD,2,56175.72,Clothing/textile technologist,Applied,2023-05-14,4,1,4,High Engagement,2023-06-15,Leadership Development,External,Incomplete,Smithchester,Larry Morales,4,779.79,After Start Date,0,0
3501,Garrett,Zimmerman,2020-08-30,2022-08-30,Area Sales Manager,Destiny Hopkins,garrett.zimmerman@bilearner.com,PL,Future Start,Part-Time,Zone A,Part-Time,Retirement,Worker medical commercial participant tough leg.,Sales,General - Con,1959-04-19,TX,Technician,Male,6240,Other,Widowed,Fully Meets,4,0,1,0,0,0,Other Non-Active,730,2.0,2023-05-15,Bachelor's Degree,13,47880.34,"Therapist, sports",Offered,2023-02-20,2,3,4,Low Engagement,2023-06-09,Project Management,External,Passed,South Kaylachester,Troy Adams,3,135.95,After Start Date,0,0
3502,Eugene,Marks,2019-10-01,,Area Sales Manager,Angela Morris,eugene.marks@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,Splicing,1976-06-29,TX,Electrician,Male,49914,White,Married,Fully Meets,1,1,0,0,0,0,Active,2471,6.77,2023-05-27,High School,15,99991.8,Airline pilot,Interviewing,2023-04-24,5,3,5,High Engagement,2023-01-03,Customer Service,External,Incomplete,East Karlton,Bryan Kennedy PhD,3,427.12,After Start Date,0,0
3503,Geovanni,Pugh,2022-01-20,,Area Sales Manager,Erica Franklin,geovanni.pugh@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Project Management - Con,1951-07-27,CO,Manager,Male,71319,Other,Single,Fully Meets,4,1,0,0,0,0,Active,1629,4.46,2023-05-16,Bachelor's Degree,10,78809.48,General practice doctor,Rejected,2023-01-28,5,2,3,High Engagement,2023-02-20,Technical Skills,Internal,Completed,East Brandonview,Lisa Shelton,4,996.35,After Start Date,0,0
3504,Javon,Kelley,2021-10-10,,Area Sales Manager,Gabriela Orr,javon.kelley@bilearner.com,SVG,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Con,1980-08-23,CO,Laborer,Male,27992,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,1731,4.74,2023-06-27,Master's Degree,17,52652.51,Politician's assistant,Applied,2023-04-20,3,4,3,Medium Engagement,2023-06-02,Communication Skills,Internal,Completed,Brittneyside,Linda Pena,5,963.23,After Start Date,0,0
3505,Amaya,Hicks,2020-08-29,,Area Sales Manager,Michael Wilkins,amaya.hicks@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Sales,Field Operations,1943-07-24,IN,Groundman,Male,72324,Hispanic,Widowed,Fully Meets,1,1,0,0,0,0,Active,2138,5.85,2023-06-27,Bachelor's Degree,9,33185.55,Pension scheme manager,In Review,2022-11-10,4,3,2,High Engagement,2022-09-13,Leadership Development,Internal,Failed,West Jamesburgh,Sophia Roberts,5,260.97,After Start Date,0,0
3506,Laila,Woodard,2019-08-27,2023-05-10,Area Sales Manager,Jordan Vega,laila.woodard@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Fund nor half early miss follow.,Sales,Field Operations,1988-07-06,IN,Technician,Male,38740,Other,Married,Fully Meets,2,1,0,0,0,0,Active,1352,3.7,2023-07-12,PhD,12,88022.46,Charity fundraiser,Rejected,2023-06-27,2,2,3,Low Engagement,2023-05-21,Leadership Development,Internal,Completed,Deleonport,Jonathan Peterson,1,781.81,After Start Date,0,0
3507,Ivan,Huff,2021-02-25,2023-04-07,Area Sales Manager,John Miller,ivan.huff@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,Line later deal stand sometimes too mind.,Sales,Project Management - Con,1973-03-24,CA,Manager,Male,9437,White,Single,Fully Meets,4,1,0,0,0,0,Active,771,2.11,2023-06-09,PhD,18,90808.84,Press photographer,Interviewing,2023-03-31,2,5,2,Low Engagement,2023-05-25,Project Management,Internal,Passed,Loriberg,Michael Copeland,4,651.77,After Start Date,0,0
3508,Aidan,Harding,2021-07-13,,Area Sales Manager,Trevor Adkins,aidan.harding@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Aerial,1942-05-26,OR,Laborer,Male,9385,Asian,Single,Fully Meets,5,1,0,0,0,0,Active,1820,4.98,2023-07-18,Bachelor's Degree,11,59082.05,Telecommunications researcher,Interviewing,2023-04-17,1,5,4,Low Engagement,2023-04-04,Communication Skills,External,Completed,South Michael,Ashley Contreras,1,568.22,After Start Date,0,0
3509,Cruz,Boyer,2021-04-14,,Area Sales Manager,Marcus Hunt,cruz.boyer@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,General - Sga,1977-11-04,KY,Project Controls,Female,75993,Black,Married,Fully Meets,2,1,0,0,0,0,Active,1910,5.23,2023-06-24,Bachelor's Degree,4,43162.39,"Designer, furniture",Interviewing,2022-12-03,4,5,2,High Engagement,2023-03-04,Leadership Development,External,Completed,Diamondchester,William Smith,4,612.1,After Start Date,0,0
3510,Raven,Koch,2020-02-10,,Area Sales Manager,Jennifer King,raven.koch@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,General - Con,1956-10-17,KY,Laborer,Female,65329,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,2339,6.4,2023-05-27,Bachelor's Degree,18,83884.61,"Development worker, international aid",Applied,2022-08-22,2,4,3,Low Engagement,2022-10-27,Technical Skills,External,Completed,Stevensside,Donna Diaz,4,473.23,After Start Date,0,0
3511,Karli,Barker,2021-08-17,2021-12-31,Area Sales Manager,Shawn Dudley,karli.barker@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,Tell paper every.,Sales,Finance & Accounting,1997-02-18,KY,Director,Female,41111,Asian,Divorced,Fully Meets,4,1,0,0,0,0,Active,136,0.37,2023-05-08,High School,14,89720.32,"Engineer, water",In Review,2023-05-11,5,4,5,High Engagement,2023-04-07,Technical Skills,Internal,Completed,Anthonyville,Juan Peck,3,344.44,After Start Date,0,0
3512,Tyrone,Sosa,2023-04-17,2023-06-22,Area Sales Manager,Lindsay Chang,tyrone.sosa@bilearner.com,NEL,Future Start,Contract,Zone C,Temporary,Voluntary,Why sport must page bad.,Sales,Yard (Material Handling),1996-10-25,TX,Coordinator,Female,58860,Black,Single,Fully Meets,2,0,1,0,0,0,Other Non-Active,66,0.18,2023-07-05,Master's Degree,20,53195.04,Health service manager,In Review,2023-02-20,5,1,3,High Engagement,2022-11-25,Communication Skills,Internal,Failed,Bryantport,Sharon Miller,2,206.44,Before Start Date,0,0
3513,Damaris,Cisneros,2022-09-02,2023-05-24,Area Sales Manager,Sharon Ruiz,damaris.cisneros@bilearner.com,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Something sense information final building.,Sales,General - Con,1959-11-13,TX,Laborer,Male,93051,Other,Married,Fully Meets,5,0,1,0,0,0,Other Non-Active,264,0.72,2023-06-01,High School,7,44269.94,Energy engineer,In Review,2023-05-11,4,1,3,High Engagement,2023-06-03,Communication Skills,External,Completed,East Adam,Katie Harrington,1,599.0,After Start Date,0,0
3514,Alexus,Estes,2020-04-15,,Area Sales Manager,April Randolph,alexus.estes@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Wireline Construction,1958-01-03,TX,Manager,Male,17419,Asian,Married,Fully Meets,1,1,0,0,0,0,Active,2274,6.23,2023-05-22,Bachelor's Degree,6,82170.94,Mudlogger,Offered,2022-08-25,2,1,1,Low Engagement,2023-02-21,Leadership Development,Internal,Incomplete,West Adam,Jimmy Lucero,3,975.46,After Start Date,0,0
3515,Kinsley,Flowers,2022-03-09,2022-12-10,Area Sales Manager,Mary Reilly,kinsley.flowers@bilearner.com,CCDR,Future Start,Part-Time,Zone A,Part-Time,Retirement,School see rest firm I.,Sales,Finance & Accounting,1997-04-29,CO,Controller,Male,59593,White,Single,Fully Meets,4,0,1,0,0,0,Other Non-Active,276,0.76,2023-05-17,PhD,9,55925.99,Media buyer,Interviewing,2023-07-03,3,5,5,Medium Engagement,2023-02-04,Customer Service,Internal,Completed,West Keith,Elizabeth Cook,1,143.96,After Start Date,0,0
3516,Deborah,Love,2022-04-07,2023-01-22,Area Sales Manager,Eric Goodman,deborah.love@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Retirement,Source doctor rock group this.,Sales,Project Management - Con,1988-06-25,CO,Coordinator,Male,96350,Asian,Divorced,Fully Meets,5,1,0,0,0,0,Active,290,0.79,2023-07-02,High School,10,79686.22,Fashion designer,Interviewing,2022-11-15,2,3,5,Low Engagement,2023-06-22,Technical Skills,Internal,Incomplete,Lake Stephen,Gregory Kramer,1,570.42,After Start Date,0,0
3517,Milagros,Francis,2020-02-19,,Area Sales Manager,Caleb Schneider,milagros.francis@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Splicing,1942-01-04,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4,1,0,0,0,0,Active,2330,6.38,2023-07-24,Bachelor's Degree,2,36224.14,"Programmer, applications",Offered,2023-01-01,4,1,1,High Engagement,2022-09-17,Technical Skills,Internal,Failed,Hillberg,Mr. Frederick Fuentes,3,391.31,After Start Date,0,0
3518,Roberto,Michael,2021-04-10,2022-07-04,Area Sales Manager,Cheryl Henry,roberto.michael@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Involuntary,Little imagine career he produce program.,Sales,General - Eng,1969-05-24,CA,Coordinator,Female,13249,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,450,1.23,2023-07-10,Master's Degree,9,48575.63,"Nurse, adult",In Review,2023-05-13,4,2,5,High Engagement,2023-06-27,Customer Service,Internal,Completed,Port Vanessafort,Michael Parker,3,826.58,After Start Date,0,0
